book_id,goodreads_book_id,authors,original_publication_year,title,average_rating,borrowed,available,rating_count
4233,248482,Shannon Hale,2004,"Enna Burning (The Books of Bayern, #2)",3.97,0,1,1
4234,93724,Meg Cabot,2005,"Twilight (The Mediator, #6)",4.26,0,1,1
4236,105999,"Beverly Cleary, Paul O. Zelinsky",1983,"Dear Mr. Henshaw (Leigh Botts, #1)",3.7,0,1,1
4237,16055,Ann Patchett,1997,The Magician's Assistant,3.64,0,1,1
4238,3378,Douglas Coupland,1991,Generation X: Tales for an Accelerated Culture,3.73,0,1,1
4239,23168277,Viet Thanh Nguyen,2015,The Sympathizer,4,0,1,1
4240,16305,Agatha Christie,1941,"Evil Under the Sun (Hercule Poirot, #23)",3.94,0,1,1
4241,17375956,Joanna Wylde,2013,"Reaper's Property (Reapers MC, #1)",4.13,0,1,1
4242,164542,"Mary O'Hara, Dave Blossom",1941,"My Friend Flicka (Flicka, #1)",4.15,0,1,1
4243,12326644,"Philippa Gregory, Mirjana Valent",2012,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",3.95,0,1,1
4244,292275,"Henrik Ibsen, William Archer",1890,Hedda Gabler,3.79,0,1,1
4245,1298205,Walt Disney Company,1940,Dumbo: A Little Golden Book,4.29,0,1,1
4246,22698568,Erika Johansen,2015,"The Invasion of the Tearling (The Queen of the Tearling, #2)",4.15,0,1,1
4247,13256064,"Jo Nesb, Don Bartlett",2011,"Phantom (Harry Hole, #9)",4.11,0,1,1
4248,8724779,"P.C. Cast, Kristin Cast",,Marked / Betrayed / Chosen / Untamed / Hunted (House of Night #1-5),4.43,0,1,1
4249,588369,Cecelia Ahern,2006,A Place Called Here,3.66,0,1,1
4250,99664,W. Somerset Maugham,1925,The Painted Veil,3.9,0,1,1
4251,31337,Anne Rice,2002,"Blackwood Farm (The Vampire Chronicles, #9)",3.85,0,1,1
4252,832543,Caroline Myss,1996,Anatomy of the Spirit: The Seven Stages of Power and Healing,4.12,0,1,1
4253,7036,Alexander McCall Smith,2002,"The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency, #4)",3.99,0,1,1
4254,16158535,Beatriz Williams,2013,A Hundred Summers,3.9,0,1,1
4255,25558608,Sabaa Tahir,2016,"A Torch Against the Night (An Ember in the Ashes, #2)",4.34,0,1,1
4256,556136,Gary D. Schmidt,2007,The Wednesday Wars,4.06,0,1,1
4257,227454,R.A. Salvatore,1992,"The Legacy (Forgotten Realms: Legacy of the Drow, #1; Legend of Drizzt, #7)",4.18,0,1,1
4258,803171,Judy Schachner,2003,Skippyjon Jones,4.25,0,1,1
4259,9410421,Nora Roberts,2011,Chasing Fire,4.09,0,1,1
4260,95887,Brian Tracy,2001,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,3.84,0,1,1
4261,4600,Sandra Boynton,1982,"Moo, Baa, La La La!",4.19,0,1,1
4262,342504,Wallace D. Wattles,1910,The Science of Getting Rich,4.18,0,1,1
4263,2277444,James Rollins,2008,"The Last Oracle (Sigma Force, #5)",4.15,0,1,1
4265,101911,A. Manette Ansay,1994,Vinegar Hill,3.36,0,1,1
4266,234501,David Brin,1983,"Startide Rising (The Uplift Saga, #2)",4.04,0,1,1
4267,16282066,Shelly Crane,2011,"Significance (Significance, #1)",4.13,0,1,1
4268,880,Robert   Harris,2003,Pompeii,3.79,0,1,1
4269,25066991,David Baldacci,2015,"The Guilty (Will Robie, #4)",4.12,0,1,1
4270,243685,Bertrand Russell,1945,A History of Western Philosophy,4.05,0,1,1
4271,13235,Lewis Carroll,1884,The Complete Stories and Poems,4.34,0,1,1
4272,39542,Nigella Lawson,1998,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,4,0,1,1
4273,672875,"Thomas Malory, Keith Baines, Robert Graves",1485,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,3.92,0,1,1
4274,196764,Cupcake Brown,2006,A Piece of Cake,4.15,0,1,1
4275,24782,Lloyd Alexander,1967,Taran Wanderer (The Chronicles of Prydain #4),4.14,0,1,1
4276,136637,"Douglas Preston, Lincoln Child",2004,"Brimstone (Pendergast, #5; Diogenes, #1)",4.12,0,1,1
4277,17529,Kate Douglas Wiggin,1903,Rebecca of Sunnybrook Farm,3.85,0,1,1
4278,114166,Lisa Kleypas,2006,"Devil in Winter (Wallflowers, #3)",4.26,0,1,1
4279,2169506,Susan Beth Pfeffer,2008,"The Dead and the Gone (Last Survivors, #2)",3.84,0,1,1
4280,125955,Ted Dekker,2004,"White: The Great Pursuit (The Circle, #3)",4.3,0,1,1
4281,6758331,Gena Showalter,2010,The Darkest Passion (Lords of the Underworld #5),4.37,0,1,1
4282,4601396,Chuck Palahniuk,2009,Pygmy,2.96,0,1,1
4283,16130307,Lauren Weisberger,2013,"Revenge Wears Prada: The Devil Returns (The Devil Wears Prada, #2)",2.84,0,1,1
4284,5693,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1900,Selected Stories,4.36,0,1,1
4285,7648269,S.C. Gwynne,2010,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",4.13,0,1,1
4286,18999,John le Carr,1979,Smiley's People,4.24,0,1,1
4287,11433,"Karen Kingsbury, Gary Smalley",2002,"Redemption (Redemption, #1)",4.36,0,1,1
4288,64481,Jennifer Donnelly,2003,A Northern Light,3.83,0,1,1
4289,79705,"Tim LaHaye, Jerry B. Jenkins",1999,"Apollyon (Left Behind, #5)",3.97,0,1,1
4290,192893,Dorothy L. Sayers,1923,"Whose Body?  (Lord Peter Wimsey, #1)",3.91,0,1,1
4291,24215,"Robert Sabuda, Lewis Carroll",2003,Alice's Adventures in Wonderland: A Pop-Up Adaptation,4.33,0,1,1
4292,737957,Ross King,2003,Michelangelo and the Pope's Ceiling,3.82,0,1,1
4293,11922,Kelley Armstrong,2002,"Stolen (Women of the Otherworld, #2)",4.16,0,1,1
4294,85306,David Baldacci,2004,"Hour Game (Sean King & Michelle Maxwell, #2)",3.94,0,1,1
4295,2277378,Louise Penny,2007,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",4.15,0,1,1
4296,10444,"Noel Streatfeild, Diane Goode",1936,"Ballet Shoes (Shoes, #1)",4.06,0,1,1
4297,93000,Harry Gregson-Williams,2006,"Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",4.32,0,1,1
4298,668,"Ayn Rand, Leonard Peikoff",1936,We the Living,3.89,0,1,1
4299,20443207,Marie Rutkoski,2015,"The Winner's Crime (The Winner's Trilogy, #2)",4.17,0,1,1
4300,18282800,Carolyn Brown,2011,The Ladies' Room,3.9,0,1,1
4301,76889,E.E. Cummings,1954,100 Selected Poems,4.32,0,1,1
4302,2202049,Jen Lancaster,2008,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",4.06,0,1,1
4303,831194,Erin Hunter,2003,"Forest of Secrets (Warriors, #3)",4.4,0,1,1
4304,6065182,Sarah Waters,2009,The Little Stranger,3.51,0,1,1
4305,17562900,Patricia Briggs,2014,"Night Broken (Mercy Thompson, #8)",4.42,0,1,1
4306,17399160,Sara Raasch,2014,"Snow Like Ashes (Snow Like Ashes, #1)",3.98,0,1,1
4307,17830123,Matthew  Thomas,2014,We Are Not Ourselves,3.7,0,1,1
4308,59821,Nora Roberts,2005,"Red Lily (In the Garden, #3)",4.07,0,1,1
4309,159760,Mary Pipher,1994,Reviving Ophelia: Saving the Selves of Adolescent Girls,3.86,0,1,1
4310,68526,Bernard Cornwell,2006,"Lords of the North (The Saxon Stories, #3)",4.32,0,1,1
4311,162719,Margaret Peterson Haddix,1999,"Just Ella (The Palace Chronicles, #1)",3.75,0,1,1
4312,16122643,Raine Miller,2013,"Eyes Wide Open (The Blackstone Affair, #3)",4.14,0,1,1
4313,18404427,Lisa See,2014,China Dolls,3.58,0,1,1
4314,238360,Kate Brian,2005,Megan Meade's Guide to the McGowan Boys,3.93,0,1,1
4315,911579,"Russell Hoban, Lillian Hoban",1964,Bread and Jam for Frances,4.2,0,1,1
4316,9567,Tom Robbins,1994,Half Asleep in Frog Pajamas,3.73,0,1,1
4317,15858,Gregory Maguire,2003,Mirror Mirror,3.27,0,1,1
4318,21969786,Patrick Ness,2013,More Than This,4.03,0,1,1
4319,293625,Cormac McCarthy,1973,Child of God,3.86,0,1,1
4320,95621,Francine Rivers,1995,"As Sure as the Dawn (Mark of the Lion, #3)",4.39,0,1,1
4321,16158596,Max Barry,2013,Lexicon,3.9,0,1,1
4322,2804776,"Candace Bushnell, Donna Murphy",2008,One Fifth Avenue,3.33,0,1,1
4323,20701984,"Cece Bell, David Lasky",2014,El Deafo,4.13,0,1,1
4324,16140408,Samantha Young,2013,"Down London Road (On Dublin Street, #2)",4.24,0,1,1
4325,30069,"Robert Kirkman, Charlie Adlard",2005,"The Walking Dead, Vol. 03: Safety Behind Bars",4.31,0,1,1
4326,22584,Philip K. Dick,1974,"Flow My Tears, the Policeman Said",3.93,0,1,1
4327,95622,Francine Rivers,1998,The Last Sin Eater,4.06,0,1,1
4328,73385,Jude Deveraux,1989,A Knight in Shining Armor,4.23,0,1,1
4329,7157310,Jonathan Maberry,2010,"Rot & Ruin (Rot & Ruin, #1)",4.1,0,1,1
4330,22632,"Plato, G.M.A. Grube, John M. Cooper",-400,The Trial and Death of Socrates,4.06,0,1,1
4331,1149440,Charles R. Cross,2001,Heavier Than Heaven: A Biography of Kurt Cobain,4.09,0,1,1
4332,261243,"Thucydides, Rex Warner, Moses I. Finley",-411,History of the Peloponnesian War,3.87,0,1,1
4333,2918374,"Stephen Crane, George Stade, Richard Fusco",1895,The Red Badge of Courage and Selected Short Fiction  ,3.64,0,1,1
4334,5776788,Richard Kadrey,2009,"Sandman Slim (Sandman Slim, #1)",3.93,0,1,1
4335,5556466,John Hart,2009,The Last Child,4.09,0,1,1
4336,17717,"Jorge Luis Borges, Donald A. Yates, James E. Irby, Andr Maurois",1962,Labyrinths:  Selected Stories and Other Writings,4.46,0,1,1
4337,89399,Anita Shreve,1999,Fortune's Rocks,3.86,0,1,1
4338,52258,Patricia Highsmith,1952,The Price of Salt,3.93,0,1,1
4339,9662386,Colleen Houck,2011,"Tiger's Quest (The Tiger Saga, #2)",4.34,0,1,1
4340,6319978,Chloe Neill,2009,"Friday Night Bites (Chicagoland Vampires, #2)",4.15,0,1,1
4341,70420,Tim Harford,2005,The Undercover Economist,3.79,0,1,1
4342,365006,Frank E. Peretti,1995,The Oath,4.06,0,1,1
4343,2218252,Anna Godbersen,2008,"Rumors (Luxe, #2)",3.85,0,1,1
4344,16101018,"Drew Daywalt, Oliver Jeffers",2013,The Day the Crayons Quit,4.41,0,1,1
4345,93729,Meg Cabot,2002,"Princess in Waiting (The Princess Diaries, #4)",3.66,0,1,1
4346,11281852,"Katie J. Davis, Beth Clark",2011,Kisses from Katie: A Story of Relentless Love and Redemption,4.4,0,1,1
4347,3181953,Kathleen Kent,2008,The Heretic's Daughter,3.77,0,1,1
4348,88077,"Thomas Mann, John E. Woods",1924,The Magic Mountain,4.14,0,1,1
4349,32507,Michael Connelly,2002,Chasing the Dime,3.96,0,1,1
4350,17234658,Claudia Gray,2014,"A Thousand Pieces of You (Firebird, #1)",3.94,0,1,1
4351,828084,Patricia Reilly Giff,2002,Pictures of Hollis Woods,4,0,1,1
4352,45245,Peter F. Hamilton,1996,"The Reality Dysfunction (Night's Dawn, #1)",4.14,0,1,1
4353,119382,Sidney Sheldon,1988,The Sands of Time,3.73,0,1,1
4354,13537891,Zadie Smith,2012,NW,3.41,0,1,1
4355,530848,Heather Brewer,2007,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",3.92,0,1,1
4356,10639,Barry Schwartz,2004,The Paradox of Choice: Why More Is Less,3.84,0,1,1
4357,30324,Annette Curtis Klause,1997,Blood and Chocolate,3.77,0,1,1
4358,6413193,Michael Connelly,2009,"Nine Dragons (Harry Bosch, #15; Mickey Haller, #3; Harry Bosch Universe, #18)",3.97,0,1,1
4359,9784,D.H. Lawrence,1920,"Women in Love (Brangwen Family, #2)",3.66,0,1,1
4360,31106,Jane Green,2007,Second Chance,3.53,0,1,1
4361,889284,David Brin,1985,The Postman,3.87,0,1,1
4362,12799058,Elin Hilderbrand,2012,Summerland,3.85,0,1,1
4363,15957,Ann Patchett,1992,The Patron Saint of Liars,3.76,0,1,1
4364,96593,"Jack Canfield, Janet Switzer",2004,The Success Principles: How to Get from Where You Are to Where You Want to Be,4.26,0,1,1
4365,13565914,Kristen Ashley,2012,"Knight (Unfinished Hero, #1)",3.94,0,1,1
4366,7723797,"Alexander Osterwalder, Yves Pigneur",2010,Business Model Generation,4.16,0,1,1
4367,10954979,Stephen Greenblatt,2011,The Swerve: How the World Became Modern,3.83,0,1,1
4368,10108,Margaret George,1986,"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers",4.25,0,1,1
4369,3717,Chuck Palahniuk,2004,Stranger than Fiction,3.56,0,1,1
4370,570172,Norman Doidge,2007,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,4.2,0,1,1
4371,61181,Larry Niven,1979,The Ringworld Engineers (Ringworld #2),3.86,0,1,1
4372,7766027,Barry Lyga,2012,"I Hunt Killers (Jasper Dent, #1)",4.02,0,1,1
4373,17880714,K. Bromberg,2014,"Crashed (Driven, #3)",4.56,0,1,1
4374,23398625,J. Ryan Stradal,2015,Kitchens of the Great Midwest,3.77,0,1,1
4375,1031461,"Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels",1971,Stone Soup,4.28,0,1,1
4377,15734464,"James Patterson, Maxine Paetro",2013,"12th of Never (Women's Murder Club, #12)",3.99,0,1,1
4378,15790883,Brian  McClellan,2013,"Promise of Blood (Powder Mage, #1)",4.16,0,1,1
4379,294042,James Rollins,2006,"Black Order (Sigma Force, #3)",4.14,0,1,1
4380,2199587,Karin Slaughter,2008,"Fractured (Will Trent, #2)",4.18,0,1,1
4381,28763485,Nicola Yoon,2016,The Sun Is Also a Star,4.14,0,1,1
4382,23717678,"James Patterson, David Ellis",2015,The Murder House,4.05,0,1,1
4383,38180,Nevil Shute,1957,On the Beach,3.92,0,1,1
4384,22749994,Nick Hornby,2014,Funny Girl,3.37,0,1,1
4385,6257535,Edward Rutherfurd,2009,New York,4.1,0,1,1
4386,20764879,"V.E. Schwab, Victoria Schwab",2016,"A Gathering of Shadows (Shades of Magic, #2)",4.33,0,1,1
4387,65948,Dean Koontz,2000,From the Corner of His Eye,4,0,1,1
4388,9833,"Haruki Murakami, Philip Gabriel, Jay Rubin",2006,"Blind Willow, Sleeping Woman",3.83,0,1,1
4389,2815949,"Ina Garten, Quentin Bacon",2008,Barefoot Contessa Back to Basics,4.23,0,1,1
4390,31100,Jane Green,2002,To Have and to Hold,3.61,0,1,1
4391,80570,Koren Zailckas,2005,Smashed: Story of a Drunken Girlhood,3.5,0,1,1
4392,9355,John Irving,2005,Until I Find You,3.61,0,1,1
4393,6380822,Bree Despain,2009,"The Dark Divine (The Dark Divine, #1)",3.81,0,1,1
4394,139220,Bill Buford,2006,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Dante-Quoting Butcher in Tuscany",3.89,0,1,1
4395,241823,Clarissa Pinkola Ests,1992,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,4.15,0,1,1
4396,169879,"Patricia C. Wrede, Peter de Sve",1993,"Calling on Dragons (Enchanted Forest Chronicles, #3)",4.2,0,1,1
4397,56452,"Marcus Buckingham, Donald O. Clifton",2001,"Now, Discover Your Strengths",3.95,0,1,1
4398,2467566,Chris Anderson,2006,The Long Tail: Why the Future of Business is Selling Less of More,3.83,0,1,1
4399,54270,Adolf Hitler,1925,Mein Kampf,3.13,0,1,1
4400,31098,Jane Green,2006,Swapping Lives,3.56,0,1,1
4401,4201106,Louise Penny,2008,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)",4.21,0,1,1
4402,12951824,Nora Roberts,2012,"The Perfect Hope (Inn Boonsboro, #3)",4.14,0,1,1
4403,12368985,Aleatha Romig,2011,"Consequences (Consequences, #1)",3.97,0,1,1
4404,783127,Sean Covey,1997,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,4.01,0,1,1
4405,7150174,Tom Angleberger,2010,"The Strange Case of Origami Yoda (Origami Yoda, #1)",3.9,0,1,1
4406,33727,Jennifer Crusie,1996,"Welcome to Temptation (Dempseys, #1)",3.94,0,1,1
4407,8537327,Thanhha Lai,2011,Inside Out & Back Again,4.09,0,1,1
4408,12995284,Josephine Angelini,2012,"Dreamless (Starcrossed, #2)",4.2,0,1,1
4409,13323842,Abbi Glines,2012,"Predestined (Existence Trilogy, #2)",4.09,0,1,1
4410,349254,Jude Fisher,,The Lord of the Rings: The Return of the King: Visual Companion,4.59,0,1,1
4411,37875,Guy Kawasaki,2004,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",3.82,0,1,1
4412,7099273,"Wes  Moore, Tavis Smiley",2010,"The Other Wes Moore: One Name, Two Fates",3.77,0,1,1
4413,86643,Ariana Franklin,2007,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",3.95,0,1,1
4414,89284,Tucker Max,2008,"Assholes Finish First (Tucker Max, #2)",3.64,0,1,1
4416,73086,Susan Elizabeth Phillips,1996,Kiss an Angel,4.21,0,1,1
4417,7815744,Dan Ariely,2010,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,4,0,1,1
4418,12358,"Sarah Vowell, Katherine Streeter",2002,The Partly Cloudy Patriot,3.9,0,1,1
4419,34898,Ruth Stiles Gannett,1948,"My Father's Dragon (My Father's Dragon, #1)",4.09,0,1,1
4420,18505832,Greg Iles,2014,Natchez Burning,4.12,0,1,1
4421,141526,Charles Bukowski,1994,Pulp,3.68,0,1,1
4422,32416,Thomas Harris,2006,"Hannibal Rising (Hannibal Lecter, #4)",3.44,0,1,1
4423,238126,J.D. Robb,1996,"Immortal in Death (In Death, #3)",4.26,0,1,1
4424,6696602,Sherrilyn Kenyon,2010,"Infinity (Chronicles of Nick, #1)",4.04,0,1,1
4425,2149535,Laurell K. Hamilton,2007,"Blood Noir (Anita Blake, Vampire Hunter #16)",3.85,0,1,1
4426,5933841,Thomas Pynchon,2009,Inherent Vice,3.71,0,1,1
4427,10914,Jodi Picoult,1992,Songs of the Humpback Whale,3.19,0,1,1
4428,6945530,"Guillermo del Toro, Chuck Hogan",2011,"The Night Eternal (The Strain Trilogy, #3)",3.67,0,1,1
4429,86147,Jay McInerney,1984,"Bright Lights, Big City",3.74,0,1,1
4430,16158519,Nora Roberts,2013,Whiskey Beach,3.96,0,1,1
4431,14755,Jennifer Weiner,2006,The Guy Not Taken: Stories,3.46,0,1,1
4432,1894269,Robert Kirkman,2008,"The Walking Dead, Vol. 08: Made to Suffer",4.47,0,1,1
4433,6337006,Kresley Cole,2010,Pleasure of a Dark Prince (Immortals After Dark #9),4.41,0,1,1
4434,858037,Syd Hoff,1958,Danny and the Dinosaur (An I Can Read Book),4,0,1,1
4435,51799,"Giovanni Boccaccio, G.H. McWilliam",1353,The Decameron,3.86,0,1,1
4436,9893331,Sara Shepard,2011,"Twisted (Pretty Little Liars, #9)",4.05,0,1,1
4437,25010281,Michael Connelly,2015,"The Crossing (Harry Bosch, #20; Mickey Haller, #7; Harry Bosch Universe, #25)",4.21,0,1,1
4438,13530981,Alice Munro,2012,Dear Life: Stories,3.75,0,1,1
4439,1767779,Eileen Christelow,1989,Five Little Monkeys Jumping on the Bed,4.09,0,1,1
4440,40223,Jacqueline Carey,2003,"Kushiel's Avatar (Phdre's Trilogy, #3)",4.37,0,1,1
4441,5787,"Jorge Luis Borges, Andrew Hurley",1947,The Aleph and Other Stories ,4.39,0,1,1
4442,18134249,Rachel Van Dyken,2013,"Ruin (Ruin, #1)",4.19,0,1,1
4443,2054,Raymond Chandler,1953,"The Long Goodbye (Philip Marlowe, #6)",4.23,0,1,1
4444,2050,Raymond Chandler,1940,"Farewell, My Lovely (Philip Marlowe, #2)",4.17,0,1,1
4445,24779,Lloyd Alexander,1966,The Castle of Llyr (The Chronicles of Prydain #3),4.07,0,1,1
4446,6289938,Rachel Caine,2009,"Fade Out (The Morganville Vampires, #7)",4.2,0,1,1
4447,508903,Lilian Jackson Braun,1966,"The Cat Who Could Read Backwards (Cat Who..., #1)",3.84,0,1,1
4448,15993374,Nyrae Dawn,2012,"Charade (Games, #1)",3.98,0,1,1
4449,12959086,"Rick Riordan, Haley Riordan",2012,The Demigod Diaries,4.19,0,1,1
4450,17032328,Courtney Cole,2013,"If You Stay (Beautifully Broken, #1)",3.94,0,1,1
4451,20170296,"Neil Patrick Harris, David Javerbaum, Antony Hare",2014,Neil Patrick Harris: Choose Your Own Autobiography,3.86,0,1,1
4452,128756,Kathy Reichs,1999,"Death du Jour (Temperance Brennan, #2)",3.96,0,1,1
4453,313631,Josh McDowell,1977,More Than a Carpenter,4.19,0,1,1
4454,1137215,Cherie Priest,2009,"Boneshaker (The Clockwork Century, #1)",3.5,0,1,1
4455,165395,Rita Mae Brown,1973,Rubyfruit Jungle,3.88,0,1,1
4456,12588363,Lauren Kate,2012,"Fallen in Love (Fallen, #3.5)",3.77,0,1,1
4457,18225810,Raina Telgemeier,2014,Sisters,4.29,0,1,1
4458,536982,D.J. MacHale,2003,"The Never War (Pendragon, #3)",4.12,0,1,1
4459,15566,Terry Brooks,1992,"The Elf Queen of Shannara (Heritage of Shannara, #3)",4.02,0,1,1
4460,201342,Brian Jacques,1990,"Mattimeo (Redwall, #3)",4.02,0,1,1
4461,22886612,James S.A. Corey,2015,"Nemesis Games (The Expanse, #5)",4.37,0,1,1
4462,845977,Marianne Williamson,1992,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""""""",4.29,0,1,1
4463,5509321,David Baldacci,2009,"First Family (Sean King & Michelle Maxwell, #4)",3.98,0,1,1
4464,257845,Charles Portis,1968,True Grit,4.12,0,1,1
4465,653396,Susan  Jeffers,1987,Feel the Fear and Do It Anyway,4.01,0,1,1
4466,17792606,Katy Evans,2013,"Mine (Real, #2)",4.29,0,1,1
4467,13538552,Matthew Dicks,2012,Memoirs of an Imaginary Friend,4.1,0,1,1
4468,4835,"Salman Rushdie, Paul Birkbeck",1990,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",4.01,0,1,1
4469,16058610,Susan Crandall,2013,Whistling Past the Graveyard,4.04,0,1,1
4470,13450339,Kresley Cole,2012,"Poison Princess (The Arcana Chronicles, #1)",4.14,0,1,1
4471,83143,Paullina Simons,2003,"Tatiana and Alexander (The Bronze Horseman, #2)",4.3,0,1,1
4472,17910124,Brian Staveley,2014,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",4.15,0,1,1
4473,18723,Monica Ali,2003,Brick Lane,3.38,0,1,1
4474,18079804,Sally Green,2014,"Half Bad (The Half Bad Trilogy, #1)",3.8,0,1,1
4476,598117,"William H. Armstrong, James Barkley",1969,Sounder,3.96,0,1,1
4477,11337189,"Lawrence M. Krauss, Richard Dawkins",2012,A Universe from Nothing: Why There Is Something Rather Than Nothing,3.92,0,1,1
4478,1970449,"Slash, Anthony Bozza",2007,Slash,3.96,0,1,1
4479,6582637,Nalini Singh,2010,"Archangel's Kiss (Guild Hunter, #2)",4.24,0,1,1
4480,8475505,Rachel Hawkins,2014,"Rebel Belle (Rebel Belle, #1)",3.88,0,1,1
4481,32254,Tess Gerritsen,2006,"The Mephisto Club (Rizzoli & Isles, #6)",4.01,0,1,1
4482,73297,Francine Rivers,1995,The Scarlet Thread ,4.14,0,1,1
4483,24814,Bill Watterson,1996,It's a Magical World: A Calvin and Hobbes Collection,4.75,0,1,1
4484,12413836,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",2012,"Avatar: The Last Airbender (The Promise, #1)",4.24,0,1,1
4485,10033,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre",1943,Being and Nothingness,3.94,0,1,1
4486,1128437,Andrzej Sapkowski,1993,"Miecz przeznaczenia (Saga o Wiedźminie, #2)",4.4,0,1,1
4487,27333,"Rachel Carson, Linda Lear, Edward O. Wilson",1962,Silent Spring,3.94,0,1,1
4488,13452375,Brandon Sanderson,2012,"Legion (Legion, #1)",4.13,0,1,1
4489,23215469,Holly Madison,2015,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,3.4,0,1,1
4490,10343389,James Patterson,2011,Kill Alex Cross (Alex Cross #18),4,0,1,1
4491,18505784,Nadia Hashimi,2014,The Pearl That Broke Its Shell,4.12,0,1,1
4492,7826116,"Scott Westerfeld, Keith Thompson",2010,"Behemoth (Leviathan, #2)",4.18,0,1,1
4493,72536,Martha Stout,2005,The Sociopath Next Door,3.75,0,1,1
